,cluster,complex,overlap_genes,overlap_fraction,raw_p_value,complex_size,overlap_size,cluster_size
0,37,KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS,"['CYCS', 'TOMM40']",0.02040816326530612,0.16723058388751313,53,2,98
1,37,KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION,"['B2M', 'HSP90AB1']",0.02040816326530612,0.3461013887484998,88,2,98
2,37,KEGG_CHEMOKINE_SIGNALING_PATHWAY,"['SOS1', 'CXCR4']",0.02040816326530612,0.7406965731948356,188,2,98
3,37,KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION,"['FLT3LG', 'CXCR4', 'IL10RA']",0.030612244897959183,0.7158644010179762,264,3,98
4,37,KEGG_ENDOCYTOSIS,"['CXCR4', 'ACAP1']",0.02040816326530612,0.7213036956624319,181,2,98
5,37,KEGG_FOCAL_ADHESION,"['SOS1', 'MYL12A']",0.02040816326530612,0.7688648610618057,199,2,98
6,37,KEGG_JAK_STAT_SIGNALING_PATHWAY,"['SOS1', 'IL10RA']",0.02040816326530612,0.6385800760063043,155,2,98
7,37,KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION,"['MYL12A', 'CXCR4', 'CYBA']",0.030612244897959183,0.21762617071142332,116,3,98
8,37,KEGG_MAPK_SIGNALING_PATHWAY,"['SOS1', 'RASGRP1']",0.02040816326530612,0.8906940908751366,267,2,98
9,37,KEGG_PATHWAYS_IN_CANCER,"['SOS1', 'FLT3LG', 'HSP90AB1', 'CYCS']",0.04081632653061224,0.6672496920904154,325,4,98
10,37,KEGG_PROSTATE_CANCER,"['SOS1', 'HSP90AB1']",0.02040816326530612,0.35116242599791825,89,2,98
11,37,KEGG_PURINE_METABOLISM,"['PAICS', 'NME1']",0.02040816326530612,0.6524424610112477,159,2,98
12,37,KEGG_PYRIMIDINE_METABOLISM,"['CTPS1', 'UCK2', 'NME1']",0.030612244897959183,0.15479063043349578,98,3,98
13,37,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON,"['SOS1', 'MYL12A']",0.02040816326530612,0.8008802589295068,213,2,98
14,37,KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY,"['RNF125', 'IKBKE', 'IFIH1']",0.030612244897959183,0.07540742392947515,71,3,98
15,37,KEGG_TIGHT_JUNCTION,"['MYL12A', 'HCLS1']",0.02040816326530612,0.5506138309500161,132,2,98
16,37,KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY,"['SOS1', 'RASGRP1']",0.02040816326530612,0.44424676167675403,108,2,98
17,39,KEGG_BLADDER_CANCER,"['VEGFB', 'E2F3']",0.02040816326530612,0.11492877521237285,42,2,98
18,39,KEGG_CELL_ADHESION_MOLECULES_CAMS,"['NEO1', 'CD80']",0.02040816326530612,0.554730615597333,133,2,98
19,39,KEGG_CELL_CYCLE,"['E2F3', 'TFDP1']",0.02040816326530612,0.5210676487548676,125,2,98
20,39,KEGG_CHRONIC_MYELOID_LEUKEMIA,"['E2F3', 'TGFBR1']",0.02040816326530612,0.2691097961665196,73,2,98
21,39,KEGG_CIRCADIAN_RHYTHM_MAMMAL,"['PER2', 'BMAL1', 'CLOCK']",0.030612244897959183,0.0006703019174960471,13,3,98
22,39,KEGG_COLORECTAL_CANCER,"['MAPK9', 'TGFBR1']",0.02040816326530612,0.21248723340422043,62,2,98
23,39,KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION,"['VEGFB', 'IL26', 'TGFBR1']",0.030612244897959183,0.7158644010179762,264,3,98
24,39,KEGG_FOCAL_ADHESION,"['VEGFB', 'MAPK9']",0.02040816326530612,0.7688648610618057,199,2,98
25,39,KEGG_MAPK_SIGNALING_PATHWAY,"['MAPK9', 'TGFBR1', 'NTRK2']",0.030612244897959183,0.7230639912956414,267,3,98
26,39,KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,"['MAPK9', 'RIPK2', 'NTRK2']",0.030612244897959183,0.2545773374905931,126,3,98
27,39,KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY,"['MAPK9', 'RIPK2']",0.02040816326530612,0.21248723340422043,62,2,98
28,39,KEGG_PANCREATIC_CANCER,"['VEGFB', 'MAPK9', 'E2F3', 'TGFBR1']",0.04081632653061224,0.015912569815275838,70,4,98
29,39,KEGG_PATHWAYS_IN_CANCER,"['E2F3', 'ETS1', 'VEGFB', 'MAPK9', 'TGFBR1']",0.05102040816326531,0.47282974141326334,325,5,98
30,39,KEGG_PROTEASOME,"['PSMB8', 'PSME2']",0.02040816326530612,0.1334327787810992,46,2,98
31,39,KEGG_RENAL_CELL_CARCINOMA,"['ETS1', 'VEGFB']",0.02040816326530612,0.2536094889755582,70,2,98
32,39,KEGG_RNA_DEGRADATION,"['EXOSC8', 'ENO1']",0.02040816326530612,0.1972382738821526,59,2,98
33,39,KEGG_SPLICEOSOME,"['HNRNPM', 'SRSF4', 'RBM17', 'SNRPA', 'ALYREF']",0.05102040816326531,0.03131724975513082,127,5,98
34,39,KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS,"['CD80', 'MACROH2A1']",0.02040816326530612,0.5788770195056196,139,2,98
35,39,KEGG_TGF_BETA_SIGNALING_PATHWAY,"['TGFBR1', 'TFDP1']",0.02040816326530612,0.33594296036799554,86,2,98
36,39,KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY,"['MAPK9', 'CD80']",0.02040816326530612,0.41557128349622335,102,2,98
37,58,KEGG_APOPTOSIS,"['BCL2L1', 'TNFRSF10B']",0.02040816326530612,0.34102801619506645,87,2,98
38,58,KEGG_CELL_CYCLE,"['GADD45A', 'MAD2L1', 'MDM2', 'CCNA2', 'TFDP1', 'CDC25A']",0.061224489795918366,0.007627632603496471,125,6,98
39,58,KEGG_CHRONIC_MYELOID_LEUKEMIA,"['BCL2L1', 'MDM2', 'CBLB', 'STAT5A']",0.04081632653061224,0.01830693283275675,73,4,98
40,58,KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION,"['TNFRSF9', 'IL2RG', 'TNFRSF10B']",0.030612244897959183,0.7158644010179762,264,3,98
41,58,KEGG_ENDOCYTOSIS,"['IL2RG', 'MDM2', 'CBLB']",0.030612244897959183,0.46187017611092474,181,3,98
42,58,KEGG_ERBB_SIGNALING_PATHWAY,"['STAT5A', 'CBLB']",0.02040816326530612,0.34102801619506645,87,2,98
43,58,KEGG_GAP_JUNCTION,"['TUBB', 'TUBB4B', 'TUBA1C', 'TUBA1B', 'TUBA4A']",0.05102040816326531,0.008062498527297466,90,5,98
44,58,KEGG_GLUTATHIONE_METABOLISM,"['RRM1', 'IDH2']",0.02040816326530612,0.15255538695635537,50,2,98
45,58,KEGG_JAK_STAT_SIGNALING_PATHWAY,"['BCL2L1', 'STAT5A', 'CBLB', 'IL2RG']",0.04081632653061224,0.16812624441167126,155,4,98
46,58,KEGG_MAPK_SIGNALING_PATHWAY,"['GADD45A', 'DUSP5', 'RELB']",0.030612244897959183,0.7230639912956414,267,3,98
47,58,KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY,"['FYN', 'TNFRSF10B']",0.02040816326530612,0.5709341882222202,137,2,98
48,58,KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY,"['HSP90AA1', 'TNFAIP3']",0.02040816326530612,0.21248723340422043,62,2,98
49,58,KEGG_P53_SIGNALING_PATHWAY,"['TNFRSF10B', 'GADD45A', 'CD82', 'MDM2']",0.04081632653061224,0.014432139517863641,68,4,98
50,58,KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION,"['TUBB', 'TUBA1C', 'TUBA1B', 'TUBA4A', 'TUBB4B', 'FYN']",0.061224489795918366,0.00011361632141212541,56,6,98
51,58,KEGG_PATHWAYS_IN_CANCER,"['BCL2L1', 'HSP90AA1', 'MDM2', 'BIRC5', 'CBLB', 'STAT5A']",0.061224489795918366,0.2962099132713882,325,6,98
52,58,KEGG_PRION_DISEASES,"['FYN', 'PRNP']",0.02040816326530612,0.08443973423788621,35,2,98
53,58,KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION,"['HSP90AA1', 'MAD2L1', 'CDC25A', 'CCNA2']",0.04081632653061224,0.03005740800663543,85,4,98
54,58,KEGG_PROSTATE_CANCER,"['HSP90AA1', 'MDM2']",0.02040816326530612,0.35116242599791825,89,2,98
55,58,KEGG_PYRIMIDINE_METABOLISM,"['RRM1', 'DTYMK']",0.02040816326530612,0.3960586435580769,98,2,98
56,58,KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS,"['H2AX', 'H2AZ1']",0.02040816326530612,0.5788770195056196,139,2,98
57,58,KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY,"['FYN', 'CBLB', 'ITK']",0.030612244897959183,0.1889903149559696,108,3,98
58,58,KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS,"['MDM2', 'CBLB', 'UBE2S']",0.030612244897959183,0.2885561532793024,135,3,98
59,53,KEGG_CELL_CYCLE,"['RAD21', 'TFDP1']",0.02040816326530612,0.5210676487548676,125,2,98
60,53,KEGG_COLORECTAL_CANCER,"['MSH2', 'CASP3']",0.02040816326530612,0.21248723340422043,62,2,98
61,53,KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION,"['IL17RA', 'IL2RG', 'IL18RAP']",0.030612244897959183,0.7158644010179762,264,3,98
62,53,KEGG_ENDOCYTOSIS,"['IL2RG', 'HSPA8']",0.02040816326530612,0.7213036956624319,181,2,98
63,53,KEGG_HEMATOPOIETIC_CELL_LINEAGE,"['CD44', 'CD2', 'CD3D']",0.030612244897959183,0.11982808771748403,87,3,98
64,53,KEGG_HOMOLOGOUS_RECOMBINATION,"['MRE11', 'RPA1']",0.02040816326530612,0.05706156571144059,28,2,98
65,53,KEGG_INSULIN_SIGNALING_PATHWAY,"['MKNK2', 'FLOT2']",0.02040816326530612,0.5709341882222202,137,2,98
66,53,KEGG_LYSINE_DEGRADATION,"['ALDH3A2', 'EHMT2', 'EHMT1']",0.030612244897959183,0.02276975055660817,44,3,98
67,53,KEGG_MAPK_SIGNALING_PATHWAY,"['MKNK2', 'HSPA8', 'CASP3']",0.030612244897959183,0.7230639912956414,267,3,98
68,53,KEGG_MISMATCH_REPAIR,"['MSH2', 'RPA1']",0.02040816326530612,0.0399266115633117,23,2,98
69,53,KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY,"['CD48', 'CASP3']",0.02040816326530612,0.5709341882222202,137,2,98
70,53,KEGG_N_GLYCAN_BIOSYNTHESIS,"['ALG5', 'ALG2', 'STT3A', 'MGAT2']",0.04081632653061224,0.0036438975551766864,46,4,98
71,53,KEGG_P53_SIGNALING_PATHWAY,"['CD82', 'CASP3']",0.02040816326530612,0.24328872747342795,68,2,98
72,53,KEGG_PATHWAYS_IN_CANCER,"['MSH2', 'ETS1', 'CASP3']",0.030612244897959183,0.8361071373205751,325,3,98
73,53,KEGG_PRIMARY_IMMUNODEFICIENCY,"['IL2RG', 'CD3D']",0.02040816326530612,0.08443973423788621,35,2,98
74,53,KEGG_PROTEIN_EXPORT,"['SEC61A1', 'SRPRB']",0.02040816326530612,0.043170224933209086,24,2,98
75,53,KEGG_SPLICEOSOME,"['SNRNP70', 'HSPA8', 'LSM4', 'EIF4A3', 'SF3B5', 'SF3B4']",0.061224489795918366,0.008222668848128091,127,6,98
76,15,KEGG_ALZHEIMERS_DISEASE,"['COX6A1', 'APP', 'NDUFA1', 'NDUFB10', 'COX6C']",0.05102040816326531,0.08205320708494143,167,5,98
77,15,KEGG_AMINOACYL_TRNA_BIOSYNTHESIS,"['LARS1', 'WARS1']",0.02040816326530612,0.1104146337298351,41,2,98
78,15,KEGG_ARGININE_AND_PROLINE_METABOLISM,"['PYCR1', 'ASS1', 'SAT2']",0.030612244897959183,0.038638892797693676,54,3,98
79,15,KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS,"['FADS2', 'FADS1']",0.02040816326530612,0.036781119600455305,22,2,98
80,15,KEGG_CARDIAC_MUSCLE_CONTRACTION,"['COX6A1', 'COX6C']",0.02040816326530612,0.3000796008045013,79,2,98
81,15,KEGG_DRUG_METABOLISM_OTHER_ENZYMES,"['UPP1', 'HPRT1']",0.02040816326530612,0.15741836382742044,51,2,98
