,cluster,complex,overlap_genes,overlap_fraction,raw_p_value,complex_size,overlap_size,cluster_size
0,37,REACTOME_ACTIVATION_OF_IRF3_IRF7_MEDIATED_BY_TBK1_IKK_IKBKE,"['OPTN', 'IKBKE']",0.02040816326530612,0.025248268349475057,18,2,98
1,37,REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S,"['EIF3J', 'EIF2S1']",0.02040816326530612,0.2023064935911144,60,2,98
2,37,REACTOME_ADAPTIVE_IMMUNE_SYSTEM,"['RASGRP1', 'SOS1', 'CYBA', 'CD96', 'EVL', 'B2M', 'RNF19B']",0.07142857142857142,0.9494552967188011,824,7,98
3,37,REACTOME_AEROBIC_RESPIRATION_AND_RESPIRATORY_ELECTRON_TRANSPORT,"['CYCS', 'TRAP1']",0.02040816326530612,0.8829596950903107,261,2,98
4,37,REACTOME_AMYLOID_FIBER_FORMATION,"['B2M', 'FURIN']",0.02040816326530612,0.4536352990716536,110,2,98
5,37,REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION,"['CYBA', 'B2M']",0.02040816326530612,0.3960586435580769,98,2,98
6,37,REACTOME_ANTIVIRAL_MECHANISM_BY_IFN_STIMULATED_GENES,"['ABCE1', 'ILF2', 'NDC1', 'OAS3', 'EIF2S1', 'EIF4E3']",0.061224489795918366,0.018185534405418348,151,6,98
7,37,REACTOME_APOPTOSIS,"['C1QBP', 'CYCS']",0.02040816326530612,0.6756928850832716,166,2,98
8,37,REACTOME_APOPTOTIC_FACTOR_MEDIATED_RESPONSE,"['C1QBP', 'CYCS']",0.02040816326530612,0.03079793311387834,20,2,98
9,37,REACTOME_ASSOCIATION_OF_TRIC_CCT_WITH_TARGET_PROTEINS_DURING_BIOSYNTHESIS,"['CCT2', 'CCT6A']",0.02040816326530612,0.10153570648058781,39,2,98
10,37,REACTOME_AUTOPHAGY,"['SQSTM1', 'TOMM5', 'HSP90AB1', 'TOMM40', 'OPTN']",0.05102040816326531,0.06964272371104623,159,5,98
11,37,REACTOME_AZATHIOPRINE_ADME,"['NME1', 'SLC29A1']",0.02040816326530612,0.0399266115633117,23,2,98
12,37,REACTOME_BACTERIAL_INFECTION_PATHWAYS,"['HSP90AB1', 'B2M', 'FURIN']",0.030612244897959183,0.07540742392947515,71,3,98
13,37,REACTOME_CELLULAR_RESPONSES_TO_STIMULI,"['SQSTM1', 'EED', 'NDC1', 'LONP1', 'HSP90AB1', 'CYBA', 'CYCS', 'HSPD1', 'IKBKE', 'EIF2S1', 'HSPE1']",0.11224489795918367,0.7472193094028207,920,11,98
14,37,REACTOME_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS,"['SQSTM1', 'CYBA', 'CYCS']",0.030612244897959183,0.5184487227530301,197,3,98
15,37,REACTOME_CELLULAR_RESPONSE_TO_HEAT_STRESS,"['NDC1', 'HSP90AB1']",0.02040816326530612,0.4107214069625179,101,2,98
16,37,REACTOME_CELL_CYCLE,"['NDC1', 'DKC1', 'OPTN', 'HSP90AB1']",0.04081632653061224,0.988583954607316,683,4,98
17,37,REACTOME_CELL_CYCLE_MITOTIC,"['OPTN', 'NDC1', 'HSP90AB1']",0.030612244897959183,0.9855541069535835,552,3,98
18,37,REACTOME_CELL_DEATH_SIGNALLING_VIA_NRAGE_NRIF_AND_NADE,"['SOS1', 'SQSTM1']",0.02040816326530612,0.28460841795437686,76,2,98
