,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000243485,0.0,,,,,
ENSG00000237613,0.0,,,,,
ENSG00000186092,0.0,,,,,
ENSG00000238009,0.1077061910350628,-0.0008513685336121016,0.0004518857419994158,-1.8840349550422466,0.05956024743057574,
ENSG00000239945,0.0007815380148260214,-0.0010406419693683264,0.004842112211304562,-0.2149148809353917,0.8298336826652679,
ENSG00000239906,0.0,,,,,
ENSG00000241860,0.2018197879856099,-0.0007668742595746706,0.00034588716636760916,-2.217122617263099,0.026614713641402624,
ENSG00000241599,0.0,,,,,
ENSG00000286448,0.0,,,,,
ENSG00000236601,0.0,,,,,
ENSG00000284733,0.0,,,,,
ENSG00000235146,0.0,,,,,
ENSG00000284662,0.0,,,,,
ENSG00000229905,0.0,,,,,
ENSG00000237491,3.4662978057742486,2.0041654997032293e-05,8.96615060712827e-05,0.2235257456092559,0.8231263478671216,0.9196055488782531
ENSG00000177757,0.009920839695795592,-0.001092173049250279,0.0029642207390968554,-0.36845199645389587,0.7125362325549702,
ENSG00000228794,3.0175580504846407,-9.707687103391502e-05,9.570312287943856e-05,-1.0143542667485055,0.3104137383571999,0.5915362287996921
ENSG00000225880,0.8697250675121575,-6.757168448723268e-05,0.00016767540702284332,-0.402991027050419,0.6869548254863946,
ENSG00000288531,0.020339077983152112,-0.0010323500586210568,0.0021274742793245083,-0.48524678707224467,0.627501297167391,
ENSG00000230368,2.851630544047479,8.806824224018146e-05,9.245442250178103e-05,0.9525584591530483,0.3408138331644007,0.6188266809504881
ENSG00000272438,0.0,,,,,
ENSG00000230699,0.02156016107923411,-0.0010564694397149567,0.0018374569951595079,-0.5749628113735775,0.5653164483001107,
ENSG00000241180,0.0018730834409434454,-0.0010486576000110503,0.004842162273952927,-0.21656804144132344,0.8285449938700339,
ENSG00000223764,0.0,,,,,
ENSG00000187634,0.02243415947622465,-0.0009517360559361134,0.0016899810496845318,-0.5631637444181836,0.5733233883730438,
ENSG00000188976,20.515057082815897,-1.5110286156343668e-05,3.566011825516278e-05,-0.42373067997765373,0.6717622377782893,0.8460833346067773
ENSG00000187961,0.7073817146699855,-0.0004543424042732169,0.00020050289851727726,-2.266014145596336,0.0234505171703642,
ENSG00000187583,0.4921014483989651,-0.0004607576404871068,0.00024842101877779006,-1.8547449920058883,0.06363265056489366,
ENSG00000187642,0.023711814642211403,-0.0009009501774471548,0.0015059910429709952,-0.5982440477665621,0.5496771045587058,
ENSG00000272512,0.0016730710774688065,-0.001035112004582366,0.0048419268346688825,-0.21378100907490327,0.8307178351621813,
ENSG00000188290,0.4135426162887553,-0.00019668557354691687,0.00026197487468869907,-0.7507802944104296,0.4527848905771801,
ENSG00000187608,49.917298613088846,-0.00013796633484463225,5.291189762386839e-05,-2.607472818786149,0.009121331200043024,0.08846096919121761
ENSG00000224969,0.037932018169851686,-0.00106441129328335,0.0012097330090641127,-0.8798729019610798,0.37892816596309287,
ENSG00000188157,0.22369283679111818,-0.0007513835748091701,0.00033591379247373325,-2.236834543993678,0.02529715590992784,
ENSG00000242590,0.0,,,,,
ENSG00000273443,0.004216824203089079,-0.001023034990277735,0.0048418757879272216,-0.21128897871122182,0.8326617825149921,
ENSG00000237330,0.0007790327404272998,-0.0010474481139856717,0.004842160949441814,-0.2163183183959256,0.8287396310685433,
ENSG00000131591,1.9710177891294933,-0.00020443132290506663,0.00011343367675296493,-1.8022101439088123,0.07151234933780509,0.27485092220672674
ENSG00000285812,0.02024726534087955,-0.0009268910420218075,0.0018445796574805206,-0.5024944508429806,0.615319754839668,
ENSG00000223823,0.0037707691242337333,-0.0010310467172170202,0.004841927877722891,-0.2129413620472825,0.8313726999083271,
ENSG00000272141,0.0040573290014173724,-0.0010276576229312118,0.004841830179215069,-0.21224569736929724,0.8319153574178455,
ENSG00000205231,0.009572345412324712,-0.0009406358519391185,0.003815178566969288,-0.2465509373749558,0.8052557787270727,
ENSG00000162571,0.09547630922557952,-0.0009751215645561012,0.0006198939572721203,-1.5730457655163808,0.11570822155083678,
ENSG00000186891,2.710831834784392,3.346781360501009e-05,0.0001423967417111656,0.23503215876171846,0.814183773151724,0.9157425422176904
ENSG00000186827,3.4681032731813057,0.00018627114718077842,0.00012488220148090657,1.491574819885424,0.1358106433426476,0.38820927389321885
ENSG00000078808,27.698919103189493,-7.60025389871934e-05,3.579956066384852e-05,-2.123002002757622,0.033753684032514865,0.18427309014540225
ENSG00000176022,1.9507351319210369,-0.0004260867305368593,0.00015548683457015282,-2.7403396031232257,0.0061375730949286,0.07032858213775794
ENSG00000184163,0.33552303905408914,-0.0002718214616804617,0.0002654514583477968,-1.023996866968871,0.30583675473234817,
ENSG00000260179,0.20171353354530863,-0.0009180722746061154,0.0003816010273693834,-2.405843299047088,0.016135184040206293,
ENSG00000160087,23.077568558422936,1.7629662278754036e-06,3.444883687745986e-05,0.05117636436163468,0.9591849856666043,0.9826897706906159
ENSG00000230415,0.0857140303241232,-0.000927195507699015,0.0005373739670549346,-1.725419474226651,0.08445190425021197,
ENSG00000162572,0.32272851005820385,-0.0006110594891679854,0.00029203575942801625,-2.092413238586986,0.03640156555512267,
ENSG00000131584,6.464689974618165,0.00013571738750494462,6.356057784549944e-05,2.135244708360599,0.032741026718986065,0.18108914148559868
ENSG00000169972,3.68882430492115,-9.015752337466324e-05,8.356235807305703e-05,-1.0789250740846754,0.2806211300746847,0.5613487577319405
ENSG00000127054,15.100934837458555,-5.348723165217799e-05,4.098938808210732e-05,-1.30490437049306,0.1919254128490403,0.463629171002425
ENSG00000240731,0.003374931424886065,-0.0010049139276554842,0.004841673419619989,-0.20755508283215796,0.8355763792200012,
ENSG00000224051,5.577153382248192,-1.4131554441829593e-05,6.799610705851023e-05,-0.20782887511000414,0.8353625857674108,0.9243990827102365
ENSG00000169962,0.06685709632895735,-0.000772220377243641,0.0005688663658828015,-1.357472375863288,0.17463116501179343,
ENSG00000107404,1.012836551537988,-3.410128016167101e-05,0.0001554469593883026,-0.21937566547369294,0.8263574244892957,
ENSG00000162576,1.2573778285684287,0.00024168363735368157,0.00020124744418820474,1.2009277351500738,0.2297792345243076,0.5063404453083717
ENSG00000175756,56.70680980062237,-2.960180391649577e-05,2.1931900030170506e-05,-1.349714519753154,0.17710757306553893,0.44260670987164347
ENSG00000221978,13.494091083420185,-3.8092272766767805e-05,4.547686630079922e-05,-0.8376186809973395,0.40224489761769133,0.6690542301492114
ENSG00000224870,6.969665130948249,-5.175685864146757e-06,6.082075440203959e-05,-0.08509736380338606,0.9321839860867028,0.9713224088441411
ENSG00000242485,47.58977821708881,-2.1329047049786906e-05,2.7234887604466635e-05,-0.7831516457695553,0.43353806613464996,0.6926871031002247
ENSG00000272455,0.12376196642150956,-0.0007369988000141473,0.0004147260540607211,-1.7770737883428018,0.07555610015197921,
ENSG00000235098,0.024164946370766188,-0.0010308908335009029,0.002014082619473115,-0.5118413830365035,0.608762025031016,
ENSG00000225905,0.0,,,,,
ENSG00000205116,0.010009485271594362,-0.0010514015710496628,0.004697059906785714,-0.22384248698440734,0.8228798688316485,
ENSG00000225285,0.0,,,,,
ENSG00000179403,0.0011841348260130155,-0.0010440301288320315,0.004842110678733794,-0.21561467676014462,0.8292881144878604,
