gene_id,gene_name,gene_biotype,DonorC2_NTC1_cpm,DonorC2_NTC1_count,DonorC2_SGF29-4_cpm,DonorC2_SGF29-4_count,DonorC2_NTC2_cpm,DonorC2_NTC2_count
ENSG00000000003,TSPAN6,protein_coding,1.3006946783803333,8.5,1.9347338208493676,15.0,0.7376267237694744,5.33
ENSG00000000005,TNMD,protein_coding,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000000419,DPM1,protein_coding,223.56646177807843,1461.0,181.73599690511725,1409.0,188.48923035159928,1362.0
ENSG00000000457,SCYL3,protein_coding,17.90367969064694,117.0,11.80187630718114,91.5,14.877086830247372,107.5
ENSG00000000460,FIRRM,protein_coding,6.579984843571097,43.0,9.802651358970127,76.0,7.749924302268399,56.0
ENSG00000000938,FGR,protein_coding,0.0,0.0,0.0,0.0,0.13839150539765,1.0
ENSG00000000971,CFH,protein_coding,0.3443015325124411,2.25,1.6445237477219623,12.75,0.5535660215906,4.0
ENSG00000001036,FUCA2,protein_coding,42.54036712820384,278.0,39.98449896422026,310.0,35.56661688719604,257.0
ENSG00000001084,GCLC,protein_coding,51.26267261851902,335.0,34.567244265842035,268.0,42.62458366247619,308.0
ENSG00000001167,NFYA,protein_coding,27.799670849571193,181.67,24.63561065214861,191.0,23.01865909279112,166.33
ENSG00000001460,STPG1,protein_coding,2.142320646744078,14.0,3.35353862280557,26.0,3.4597876349412493,25.0
ENSG00000001461,NIPAL3,protein_coding,16.985542270613763,111.0,29.79490084108026,231.0,21.865857852828693,158.0
ENSG00000001497,LAS1L,protein_coding,62.892413272272584,411.0,69.65041755057723,540.0,63.660092482918984,460.0
ENSG00000001561,ENPP4,protein_coding,13.772061300497649,90.0,10.963491651479748,85.0,12.455235485788496,90.0
ENSG00000001617,SEMA3F,protein_coding,0.9181374200331764,6.0,0.902875783063038,7.0,2.4910470971576992,18.0
ENSG00000001626,CFTR,protein_coding,0.1530229033388627,1.0,0.1289822547232911,1.0,0.0,0.0
ENSG00000001629,ANKIB1,protein_coding,50.03848939180811,327.0,34.43826201111874,267.0,45.39241377042919,328.0
ENSG00000001630,CYP51A1,protein_coding,54.41647465633298,355.61,44.32604165820624,343.66,45.68441984681823,330.11
ENSG00000001631,KRIT1,protein_coding,48.89081761676665,319.5,32.99753022585958,255.83,34.52868059671367,249.5
ENSG00000002016,RAD52,protein_coding,4.437664196827019,29.0,3.8694676416987352,30.0,2.767830107952999,20.0
ENSG00000002330,BAD,protein_coding,5.049755810182471,33.0,4.256414405868608,33.0,2.2142640863624,16.0
ENSG00000002549,LAP3,protein_coding,240.09293533867563,1569.0,156.77793061616043,1215.5,174.92686282262954,1264.0
ENSG00000002586,CD99,protein_coding,138.79177332834848,907.0,173.1586769660184,1342.5,177.90228018867904,1285.5
ENSG00000002587,HS3ST1,protein_coding,22.188320984135096,145.0,21.926983302959496,170.0,21.450683336635745,155.0
ENSG00000002726,AOC1,protein_coding,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000002745,WNT16,protein_coding,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000002746,HECW1,protein_coding,0.1530229033388627,1.0,0.0,0.0,0.13839150539765,1.0
ENSG00000002822,MAD1L1,protein_coding,1.3006946783803333,8.5,3.224556368082279,25.0,2.4910470971576992,18.0
ENSG00000002834,LASP1,protein_coding,104.28510862543494,681.5,126.78955639299522,983.0,132.44067066555104,957.0
ENSG00000002919,SNX11,protein_coding,12.547878073786745,82.0,24.764592906871904,192.0,17.437329680103897,126.0
ENSG00000002933,TMEM176A,protein_coding,0.0,0.0,0.1289822547232911,1.0,0.0,0.0
ENSG00000003056,M6PR,protein_coding,110.63555911399776,723.0,117.37385179819496,910.0,133.27101969793694,963.0
ENSG00000003096,KLHL13,protein_coding,2.2953435500829413,15.0,0.902875783063038,7.0,1.1071320431812,8.0
ENSG00000003137,CYP26B1,protein_coding,0.4590687100165882,3.0,0.1289822547232911,1.0,0.13839150539765,1.0
ENSG00000003147,ICA1,protein_coding,1.8362748400663529,12.0,2.8376096039124055,22.0,2.1104704573141624,15.25
ENSG00000003249,DBNDD1,protein_coding,0.6120916133554509,4.0,2.0637160755726582,16.0,1.6606980647717997,12.0
ENSG00000003393,ALS2,protein_coding,12.85392388046447,84.0,11.092473906203042,86.0,11.348103442607297,82.0
ENSG00000003400,CASP10,protein_coding,5.967893230215647,39.0,11.995349689266078,93.0,9.549013872437849,69.0
ENSG00000003402,CFLAR,protein_coding,417.2552016792439,2726.75,402.40270775336546,3119.83,410.8387103288416,2968.67
ENSG00000003436,TFPI,protein_coding,4.437664196827019,29.0,3.224556368082279,25.0,4.7053111835201,34.0
ENSG00000003509,NDUFAF7,protein_coding,12.547878073786745,82.0,11.221456160926332,87.0,11.486494948004948,83.0
ENSG00000003756,RBM5,protein_coding,73.45099360265412,480.0,71.19820460725673,552.0,68.71138242993321,496.5
ENSG00000003987,MTMR7,protein_coding,0.1530229033388627,1.0,0.0,0.0,0.13839150539765,1.0
ENSG00000003989,SLC7A2,protein_coding,1.5302290333886273,10.0,0.2579645094465823,2.0,0.2767830107953,2.0
ENSG00000004059,ARF5,protein_coding,32.51736695950833,212.5,65.7809499088785,510.0,42.34780065168089,306.0
ENSG00000004139,SARM1,protein_coding,11.017649040398116,72.0,15.993799585688103,124.0,15.430652851837973,111.5
ENSG00000004142,POLDIP2,protein_coding,68.40123779247163,447.0,86.67607517405166,672.0,81.09742216302288,586.0
ENSG00000004399,PLXND1,protein_coding,1.68325193672749,11.0,0.6449112736164558,5.0,0.9687405377835498,7.0
ENSG00000004455,AK2,protein_coding,155.7008041472928,1017.5,209.46718167062485,1624.0,198.73020175102536,1436.0
ENSG00000004468,CD38,protein_coding,79.87795554288634,522.0,70.52104776995944,546.75,82.89651173319234,599.0
ENSG00000004478,FKBP4,protein_coding,55.39429100866831,362.0,84.612359098479,656.0,75.97693646330983,549.0
ENSG00000004487,KDM1A,protein_coding,62.28032165891713,407.0,69.26347078640735,537.0,72.24036581757328,522.0
ENSG00000004534,RBM6,protein_coding,98.087681040211,641.0,67.32873696555798,522.0,80.19787737793816,579.5
ENSG00000004660,CAMKK1,protein_coding,2.907435163438392,19.0,2.9665918586356965,23.0,3.4597876349412493,25.0
ENSG00000004700,RECQL,protein_coding,56.61847423537921,370.0,52.173322035571275,404.5,40.82549409230675,295.0
ENSG00000004766,VPS50,protein_coding,21.11716066076306,138.0,13.801101255392156,107.0,15.223065593741495,110.0
ENSG00000004776,HSPB6,protein_coding,0.0,0.0,0.0,0.0,0.2767830107953,2.0
ENSG00000004777,ARHGAP33,protein_coding,0.0,0.0,0.6449112736164558,5.0,0.5535660215906,4.0
ENSG00000004779,NDUFAB1,protein_coding,408.1120832047469,2667.0,374.30650320699095,2902.0,373.93384758445023,2702.0
ENSG00000004799,PDK4,protein_coding,0.1530229033388627,1.0,0.0,0.0,0.0,0.0
ENSG00000004809,SLC22A16,protein_coding,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000004838,ZMYND10,protein_coding,0.6120916133554509,4.0,0.3869467641698735,3.0,0.13839150539765,1.0
ENSG00000004846,ABCB5,protein_coding,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000004848,ARX,protein_coding,0.0,0.0,0.1289822547232911,1.0,0.0,0.0
ENSG00000004864,SLC25A13,protein_coding,19.892977434052156,130.0,18.05751566126076,140.0,17.7141126908992,128.0
ENSG00000004866,ST7,protein_coding,20.65809195074647,135.0,21.991474430321144,170.5,20.82792156234632,150.5
ENSG00000004897,CDC27,protein_coding,72.53285618262093,474.0,60.29920408313862,467.5,56.94810447113296,411.5
ENSG00000004939,SLC4A1,protein_coding,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000004948,CALCR,protein_coding,0.0,0.0,0.1289822547232911,1.0,0.0,0.0
ENSG00000004961,HCCS,protein_coding,35.80735938129388,234.0,40.24246347366684,312.0,36.95053194117254,267.0
ENSG00000004975,DVL2,protein_coding,7.651145166943136,50.0,19.38990235255236,150.33,13.977542045162648,101.0
ENSG00000005001,PRSS22,protein_coding,0.0,0.0,0.3869467641698735,3.0,0.0,0.0
ENSG00000005007,UPF1,protein_coding,46.518962615014274,304.0,80.61390920205699,625.0,65.87435656928139,476.0
ENSG00000005020,SKAP2,protein_coding,19.280885820696703,126.0,16.467164460522582,127.67,14.946282582946198,108.0
ENSG00000005022,SLC25A5,protein_coding,733.9743558648552,4796.5,615.8038481930507,4774.33,668.98453709224,4834.0
ENSG00000005059,MCUB,protein_coding,56.00638262202376,366.0,48.49732777595748,376.0,44.631260490742115,322.5
ENSG00000005073,HOXA11,protein_coding,0.0,0.0,0.0,0.0,0.13839150539765,1.0
ENSG00000005075,POLR2J,protein_coding,36.44546488821693,238.17,60.37401379087813,468.08,48.05645024933395,347.25
ENSG00000005100,DHX33,protein_coding,128.9983075146613,843.0,119.30858561904432,925.0,118.94749888928015,859.5
ENSG00000005102,MEOX1,protein_coding,0.9181374200331764,6.0,0.902875783063038,7.0,0.9687405377835498,7.0
ENSG00000005108,THSD7A,protein_coding,0.0,0.0,0.1289822547232911,1.0,0.13839150539765,1.0
ENSG00000005156,LIG3,protein_coding,36.11340518797161,236.0,32.76149269971595,254.0,34.874659360207794,252.0
ENSG00000005175,RPAP3,protein_coding,79.2658639295309,518.0,54.81745825739874,425.0,66.70470560166729,482.0
ENSG00000005187,ACSM3,protein_coding,7.498122263604275,49.0,4.7723434247617735,37.0,5.535660215905999,40.0
ENSG00000005189,REXO5,protein_coding,1.071160323372039,7.0,3.4825208775288616,27.0,2.767830107952999,20.0
ENSG00000005194,CIAPIN1,protein_coding,55.90385727678672,365.33,68.70497762345549,532.67,70.16449323660854,507.0
ENSG00000005206,SPPL2B,protein_coding,4.284641293488156,28.0,7.545461901312533,58.5,9.203035108943723,66.5
ENSG00000005238,ATOSB,protein_coding,1.68325193672749,11.0,5.997674844633039,46.5,3.4597876349412493,25.0
ENSG00000005243,COPZ2,protein_coding,1.3772061300497649,9.0,3.095574113358988,24.0,1.6606980647717997,12.0
ENSG00000005249,PRKAR2B,protein_coding,4.590687100165883,30.0,3.8694676416987352,30.0,4.84370268891775,35.0
ENSG00000005302,MSL3,protein_coding,53.86406197527968,352.0,49.85164145055203,386.5,54.59544887937292,394.5
ENSG00000005339,CREBBP,protein_coding,58.37823762377614,381.5,39.98449896422026,310.0,47.60667785679159,344.0
ENSG00000005379,TSPOAP1,protein_coding,0.9181374200331764,6.0,2.8376096039124055,22.0,1.7990895701694498,13.0
ENSG00000005381,MPO,protein_coding,0.1530229033388627,1.0,0.1289822547232911,1.0,0.0,0.0
ENSG00000005421,PON1,protein_coding,0.1530229033388627,1.0,0.1289822547232911,1.0,0.0,0.0
ENSG00000005436,GCFC2,protein_coding,62.433344562256,408.0,43.20905533230254,335.0,52.93475081460112,382.5
ENSG00000005448,WDR54,protein_coding,8.569282586976312,56.0,12.382296453435952,96.0,9.1338393562449,66.0
ENSG00000005469,CROT,protein_coding,11.476717750414704,75.0,8.254864302290633,64.0,8.580273334654299,62.0
ENSG00000005471,ABCB4,protein_coding,0.1530229033388627,1.0,0.0644911273616455,0.5,0.13839150539765,1.0
ENSG00000005483,KMT2E,protein_coding,123.76951490757236,808.83,83.04264505849655,643.83,90.5772402827619,654.5
ENSG00000005486,RHBDD2,protein_coding,21.88227517745737,143.0,39.21060543588051,304.0,37.78088097355844,273.0
ENSG00000005513,SOX8,protein_coding,0.4590687100165882,3.0,1.0318580377863291,8.0,0.13839150539765,1.0
ENSG00000005700,IBTK,protein_coding,68.40123779247163,447.0,49.01325679485064,380.0,52.173597534914045,377.0
ENSG00000005801,ZNF195,protein_coding,40.70409228813749,266.0,31.08472338831317,241.0,32.86798253194187,237.5
ENSG00000005810,MYCBP2,protein_coding,181.0260946498746,1183.0,119.79226907425668,928.75,137.14598184907112,991.0
ENSG00000005812,FBXL3,protein_coding,91.35467329330106,597.0,63.71723383330584,494.0,63.10652646132839,456.0
ENSG00000005844,ITGAL,protein_coding,67.02403166242189,438.0,68.4895772580676,531.0,85.66434184114533,619.0
ENSG00000005882,PDK2,protein_coding,5.967893230215647,39.0,9.157740085353671,71.0,6.089226237496598,44.0
ENSG00000005884,ITGA3,protein_coding,6.426961940232235,42.0,5.933183717271393,46.0,5.120485699713049,37.0
ENSG00000005889,ZFX,protein_coding,56.235916977032055,367.5,40.564919110475074,314.5,39.718362049125545,287.0
ENSG00000005893,LAMP2,protein_coding,98.69977265356648,645.0,75.7125835225719,587.0,76.80728549569574,555.0
ENSG00000005961,ITGA2B,protein_coding,0.4590687100165882,3.0,0.1289822547232911,1.0,0.0,0.0
ENSG00000005981,ASB4,protein_coding,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000006007,GDE1,protein_coding,53.25197036192423,348.0,53.78560021961242,417.0,51.20485699713049,370.0
ENSG00000006015,REX1BD,protein_coding,22.035298080796235,144.0,49.14223904957393,381.0,35.56661688719604,257.0
ENSG00000006016,CRLF1,protein_coding,0.9181374200331764,6.0,0.6449112736164558,5.0,0.9687405377835498,7.0
ENSG00000006025,OSBPL7,protein_coding,1.5302290333886273,10.0,3.224556368082279,25.0,1.5223065593741496,11.0
ENSG00000006042,TMEM98,protein_coding,3.443015325124412,22.5,2.9665918586356965,23.0,1.7990895701694498,13.0
ENSG00000006047,YBX2,protein_coding,1.5302290333886273,10.0,0.5159290188931646,4.0,0.2767830107953,2.0
ENSG00000006059,KRT33A,protein_coding,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000006062,MAP3K14,protein_coding,13.92508420383651,91.0,28.376096039124057,220.0,18.406070217887446,133.0
ENSG00000006071,ABCC8,protein_coding,0.1530229033388627,1.0,0.0,0.0,0.0,0.0
ENSG00000006116,CACNG3,protein_coding,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000006118,TMEM132A,protein_coding,1.8362748400663529,12.0,1.0318580377863291,8.0,1.7990895701694498,13.0
ENSG00000006125,AP2B1,protein_coding,34.50666470291355,225.5,50.94799061570001,395.0,37.71168522085962,272.5
ENSG00000006128,TAC1,protein_coding,0.7651145166943136,5.0,1.4188048019562027,11.0,0.5535660215906,4.0
ENSG00000006194,ZNF263,protein_coding,9.028351296992902,59.0,15.155414929986712,117.5,14.600303819452073,105.5
ENSG00000006210,CX3CL1,protein_coding,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000006282,SPATA20,protein_coding,3.9785954868104314,26.0,6.320130481441267,49.0,6.711988011786024,48.5
ENSG00000006283,CACNA1G,protein_coding,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000006327,TNFRSF12A,protein_coding,6.120916133554509,40.0,3.8694676416987352,30.0,4.84370268891775,35.0
ENSG00000006377,DLX6,protein_coding,0.3060458066777254,2.0,0.1289822547232911,1.0,0.0,0.0
ENSG00000006432,MAP3K9,protein_coding,5.126267261851901,33.5,5.288272443654938,41.0,5.328072957809524,38.5
ENSG00000006451,RALA,protein_coding,110.32951330732004,721.0,99.50980951901911,771.5,95.97450899327026,693.5
ENSG00000006453,BAIAP2L1,protein_coding,3.36650387345498,22.0,2.0637160755726582,16.0,1.7990895701694498,13.0
ENSG00000006459,KDM7A,protein_coding,29.07435163438392,190.0,15.219906057348355,118.0,21.312291831238095,154.0
ENSG00000006468,ETV1,protein_coding,0.4590687100165882,3.0,0.5159290188931646,4.0,0.5535660215906,4.0
ENSG00000006530,AGK,protein_coding,116.1443836341968,759.0,125.88668060993216,976.0,110.71320431811998,800.0
ENSG00000006534,ALDH3B1,protein_coding,1.9892977434052157,13.0,1.0318580377863291,8.0,1.6606980647717997,12.0
ENSG00000006555,TTC22,protein_coding,3.0604580667772545,20.0,2.5796450944658234,20.0,3.5981791403388996,26.0
ENSG00000006576,PHTF2,protein_coding,69.62542101918254,455.0,47.20750522872456,366.0,60.06191334258008,434.0
ENSG00000006606,CCL26,protein_coding,0.0,0.0,0.1289822547232911,1.0,0.13839150539765,1.0
ENSG00000006607,FARP2,protein_coding,18.668794207341257,122.0,22.829859086022537,177.0,20.897117315045147,151.0
ENSG00000006611,USH1C,protein_coding,0.1530229033388627,1.0,0.0,0.0,0.0,0.0
ENSG00000006625,GGCT,protein_coding,95.40978023178091,623.5,89.35245695955994,692.75,88.0861931856042,636.5
ENSG00000006634,DBF4,protein_coding,64.11659649898348,419.0,58.29997913492761,452.0,55.35660215905999,400.0
ENSG00000006638,TBXA2R,protein_coding,0.1530229033388627,1.0,0.3869467641698735,3.0,0.4151745161929499,3.0
ENSG00000006652,IFRD1,protein_coding,70.08448972919913,458.0,53.37672647213958,413.83,51.66570071010466,373.33
ENSG00000006659,LGALS14,protein_coding,0.3060458066777254,2.0,0.1289822547232911,1.0,0.2767830107953,2.0
ENSG00000006695,COX10,protein_coding,22.876924049159975,149.5,22.76536795866089,176.5,25.464036993167596,184.0
ENSG00000006704,GTF2IRD1,protein_coding,1.9892977434052157,13.0,1.2898225472329117,10.0,2.2142640863624,16.0
ENSG00000006712,PAF1,protein_coding,26.93203098763984,176.0,27.860167020230893,216.0,27.539909574132345,199.0
ENSG00000006715,VPS41,protein_coding,30.29853486109482,198.0,26.183397708828107,203.0,27.955084090325297,202.0
ENSG00000006740,ARHGAP44,protein_coding,0.4590687100165882,3.0,0.5159290188931646,4.0,0.2767830107953,2.0
ENSG00000006744,ELAC2,protein_coding,67.33007746909959,440.0,64.3621451069223,499.0,65.45918205308844,473.0
ENSG00000006747,SCIN,protein_coding,0.1530229033388627,1.0,0.1289822547232911,1.0,0.2767830107953,2.0
ENSG00000006756,ARSD,protein_coding,3.0604580667772545,20.0,5.997674844633039,46.5,2.6294386025553496,19.0
ENSG00000006757,PNPLA4,protein_coding,44.682687774947915,292.0,42.3061795492395,328.0,39.30318753293259,284.0
ENSG00000006788,MYH13,protein_coding,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000006831,ADIPOR2,protein_coding,50.34453519848584,329.0,56.881174332971405,441.0,59.23156431019419,428.0
ENSG00000006837,CDKL3,protein_coding,1.5302290333886273,10.0,1.676769311402785,13.0,1.5915023120729748,11.5
ENSG00000007001,UPP2,protein_coding,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000007038,PRSS21,protein_coding,2.142320646744078,14.0,2.3216805850192412,18.0,2.767830107952999,20.0
ENSG00000007047,MARK4,protein_coding,5.814870326876784,38.0,6.449112736164558,50.0,5.535660215905999,40.0
ENSG00000007062,PROM1,protein_coding,0.1530229033388627,1.0,0.0,0.0,0.0,0.0
ENSG00000007080,CCDC124,protein_coding,15.608336140564,102.0,33.27742171860912,258.0,21.450683336635745,155.0
ENSG00000007129,CEACAM21,protein_coding,1.9892977434052157,13.0,1.4188048019562027,11.0,1.6606980647717997,12.0
ENSG00000007168,PAFAH1B1,protein_coding,140.37249991983896,917.33,108.60305847701116,842.0,119.84704367436488,866.0
ENSG00000007171,NOS2,protein_coding,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000007174,DNAH9,protein_coding,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000007202,BLTP2,protein_coding,14.843221623869686,97.0,27.47322025606102,213.0,21.58907484203339,156.0
ENSG00000007216,SLC13A2,protein_coding,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000007237,GAS7,protein_coding,0.0,0.0,0.1289822547232911,1.0,0.2767830107953,2.0
ENSG00000007255,TRAPPC6A,protein_coding,7.957190973620863,52.0,14.059065764838737,109.0,10.379362904823749,75.0
ENSG00000007264,MATK,protein_coding,7.039053553587686,46.0,10.576544887309876,82.0,10.240971399426098,74.0
ENSG00000007306,CEACAM7,protein_coding,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000007312,CD79B,protein_coding,3.36650387345498,22.0,7.287497391865951,56.5,2.837025860651824,20.5
ENSG00000007314,SCN4A,protein_coding,0.1530229033388627,1.0,0.1289822547232911,1.0,0.13839150539765,1.0
ENSG00000007341,ST7L,protein_coding,4.590687100165883,30.0,5.417254698378229,42.0,5.950834732098949,43.0
ENSG00000007350,TKTL1,protein_coding,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000007372,PAX6,protein_coding,0.1530229033388627,1.0,0.5159290188931646,4.0,0.5535660215906,4.0
ENSG00000007376,RPUSD1,protein_coding,7.498122263604275,49.0,12.769243217605824,99.0,9.825796883233147,71.0
ENSG00000007384,RHBDF1,protein_coding,1.071160323372039,7.0,0.773893528339747,6.0,0.8303490323858999,6.0
ENSG00000007392,LUC7L,protein_coding,41.622229708170664,272.0,32.37454593554608,251.0,36.81214043577489,266.0
ENSG00000007402,CACNA2D2,protein_coding,0.3060458066777254,2.0,0.1289822547232911,1.0,0.0,0.0
ENSG00000007516,BAIAP3,protein_coding,0.4590687100165882,3.0,0.902875783063038,7.0,0.5535660215906,4.0
ENSG00000007520,TSR3,protein_coding,43.9175732582536,287.0,63.33028706913596,491.0,53.97268710508349,390.0
ENSG00000007541,PIGQ,protein_coding,3.9785954868104314,26.0,6.513603863526204,50.5,4.4285281727248,32.0
ENSG00000007545,CRAMP1,protein_coding,27.620634052664723,180.5,21.73350992087456,168.5,26.294386025553496,190.0
ENSG00000007866,TEAD3,protein_coding,1.7597633883969217,11.5,1.805751566126076,14.0,1.3839150539764995,10.0
ENSG00000007908,SELE,protein_coding,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000007923,DNAJC11,protein_coding,39.47990906142658,258.0,51.463919634593175,399.0,47.60667785679159,344.0
ENSG00000007933,FMO3,protein_coding,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000007944,MYLIP,protein_coding,17.597633883969213,115.0,20.12123173683342,156.0,18.267678712489797,132.0
ENSG00000007952,NOX1,protein_coding,0.0,0.0,0.0,0.0,0.13839150539765,1.0
ENSG00000007968,E2F2,protein_coding,3.0604580667772545,20.0,4.901325679485064,38.0,4.7053111835201,34.0
ENSG00000008018,PSMB1,protein_coding,610.1023156120457,3987.0,598.4131707887094,4639.5,609.1994067604552,4402.0
ENSG00000008056,SYN1,protein_coding,0.0382557258347156,0.25,0.1289822547232911,1.0,0.0,0.0
ENSG00000008083,JARID2,protein_coding,196.48140788709975,1284.0,199.08411016539992,1543.5,196.72352492275945,1421.5
ENSG00000008086,CDKL5,protein_coding,1.5302290333886273,10.0,0.5159290188931646,4.0,0.8303490323858999,6.0
ENSG00000008118,CAMK1G,protein_coding,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000008128,CDK11A,protein_coding,22.2143348777027,145.17,26.817990402066695,207.92,26.328983901902905,190.25
ENSG00000008130,NADK,protein_coding,41.06063565291704,268.33,43.57407511316945,337.83,50.99726973903401,368.5
ENSG00000008196,TFAP2B,protein_coding,0.3060458066777254,2.0,0.0,0.0,0.0,0.0
ENSG00000008197,TFAP2D,protein_coding,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000008226,DLEC1,protein_coding,0.1530229033388627,1.0,0.0,0.0,0.0,0.0
ENSG00000008256,CYTH3,protein_coding,3.6725496801327058,24.0,1.805751566126076,14.0,4.01335365653185,29.0
ENSG00000008277,ADAM22,protein_coding,1.3772061300497649,9.0,1.547787056679494,12.0,0.8303490323858999,6.0
ENSG00000008282,SYPL1,protein_coding,99.77093297693852,652.0,62.427411286072925,484.0,73.90106388234508,534.0
ENSG00000008283,CYB561,protein_coding,5.355801616860195,35.0,3.998449896422026,31.0,4.84370268891775,35.0
ENSG00000008294,SPAG9,protein_coding,29.9924890544171,196.0,27.215255746614435,211.0,21.727466347431047,157.0
ENSG00000008300,CELSR3,protein_coding,3.9785954868104314,26.0,5.675219207824811,44.0,4.84370268891775,35.0
ENSG00000008311,AASS,protein_coding,2.2953435500829413,15.0,0.902875783063038,7.0,0.9687405377835498,7.0
ENSG00000008323,PLEKHG6,protein_coding,0.1530229033388627,1.0,0.2579645094465823,2.0,0.13839150539765,1.0
ENSG00000008324,SS18L2,protein_coding,154.01755221056533,1006.5,139.81676412004762,1084.0,143.23520808656772,1035.0
ENSG00000008382,MPND,protein_coding,4.743710003504745,31.0,5.675219207824811,44.0,5.674051721303648,41.0
ENSG00000008394,MGST1,protein_coding,15.914381947241726,104.0,9.02875783063038,70.0,13.700759034367348,99.0
ENSG00000008405,CRY1,protein_coding,31.063649377789133,203.0,26.312379963551397,204.0,20.758725809647498,150.0
ENSG00000008438,PGLYRP1,protein_coding,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000008441,NFIX,protein_coding,6.273939036893372,41.0,6.062165971994685,47.0,6.781183764484849,49.0
ENSG00000008513,ST3GAL1,protein_coding,52.945924555246506,346.0,51.79669385177927,401.58,46.2573606791645,334.25
ENSG00000008516,MMP25,protein_coding,6.120916133554509,40.0,6.70707724561114,52.0,8.0267073130637,58.0
ENSG00000008517,IL32,protein_coding,220.39123653379707,1440.25,579.3237970896622,4491.5,397.49500137840016,2872.25
ENSG00000008710,PKD1,protein_coding,7.039053553587686,46.0,14.542749220051078,112.75,14.115933550560298,102.0
ENSG00000008735,MAPK8IP2,protein_coding,0.0,0.0,0.2579645094465823,2.0,0.13839150539765,1.0
ENSG00000008838,MED24,protein_coding,38.94432889974056,254.5,41.209830384091525,319.5,42.20940914628324,305.0
ENSG00000008853,RHOBTB2,protein_coding,2.6013893567606665,17.0,1.9347338208493676,15.0,1.5223065593741496,11.0
ENSG00000008869,HEATR5B,protein_coding,21.27018356410192,139.0,18.186497915984052,141.0,16.0534146261274,116.0
ENSG00000008952,SEC62,protein_coding,201.53116369728224,1317.0,144.4601252900861,1120.0,161.7796698098528,1169.0
ENSG00000008988,RPS20,protein_coding,2235.2040188417345,14606.99,1900.4993508007117,14734.58,2045.0334179019376,14777.16
ENSG00000009307,CSDE1,protein_coding,402.75628158788675,2632.0,365.1487631216373,2831.0,382.9984911879963,2767.5
ENSG00000009335,UBE3C,protein_coding,157.91963624570633,1032.0,115.181153467899,893.0,128.15053399822386,926.0
ENSG00000009413,REV3L,protein_coding,41.392695353162374,270.5,23.345788104915695,181.0,29.200607638904145,211.0
ENSG00000009694,TENM1,protein_coding,0.1530229033388627,1.0,0.0,0.0,0.13839150539765,1.0
ENSG00000009709,PAX7,protein_coding,0.1530229033388627,1.0,0.0,0.0,0.0,0.0
ENSG00000009724,MASP2,protein_coding,0.1530229033388627,1.0,0.1289822547232911,1.0,0.0,0.0
ENSG00000009765,IYD,protein_coding,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000009780,FAM76A,protein_coding,27.773656956003588,181.5,16.703201986666205,129.5,19.789985271863948,143.0
ENSG00000009790,TRAF3IP3,protein_coding,234.12504210846,1530.0,215.0134186237264,1667.0,248.96631821037232,1799.0
ENSG00000009830,POMT2,protein_coding,3.2134809701161173,21.0,3.740485386975444,29.0,4.01335365653185,29.0
ENSG00000009844,VTA1,protein_coding,100.68907039697169,658.0,80.54941807469534,624.5,88.15538893830303,637.0
ENSG00000009950,MLXIPL,protein_coding,0.7651145166943136,5.0,0.902875783063038,7.0,0.13839150539765,1.0
ENSG00000009954,BAZ1B,protein_coding,164.80566689595517,1077.0,138.46245044545307,1073.5,125.03672512677674,903.5
ENSG00000010017,RANBP9,protein_coding,88.2942152265238,577.0,75.58360126784862,586.0,75.97693646330983,549.0
ENSG00000010030,ETV7,protein_coding,3.519526776793843,23.0,5.675219207824811,44.0,3.7365706457365495,27.0
ENSG00000010072,SPRTN,protein_coding,18.36274840066353,120.0,14.832959293178485,115.0,16.330197636922698,118.0
ENSG00000010165,METTL13,protein_coding,53.71103907194082,351.0,50.56104385153014,392.0,54.66464463207174,395.0
ENSG00000010219,DYRK4,protein_coding,37.567122769690805,245.5,48.88427454012735,379.0,41.794234630090294,302.0
ENSG00000010244,ZNF207,protein_coding,144.109319219374,941.75,172.0623278008704,1334.0,154.7908987872715,1118.5
